[Heroes Archive] (Data_00_first)


Heroes Message Name: Message


MID_MISSION_M0001_TITLE: ２月ミッション
MSID_H_剣の経験3: 存活時，武器為劍的我方皆可取得２倍經驗值\n（若有多個相同系統效果，僅取最大值，不重複累計）
MID_CHAPTER_TITLE_CX006: 外傳７
MID_CHAPTER_CX006: 新紋章的世界
MID_STAGE_TITLE_X0061: 外傳７—１節
MID_STAGE_TITLE_X0062: 外傳７—２節
MID_STAGE_TITLE_X0063: 外傳７—３節
MID_STAGE_X0061: 迷途軍師
MID_STAGE_X0062: 包圍網
MID_STAGE_X0063: 刺客
MID_STAGE_HONOR_T0010: 笑臉面具
MID_STAGE_T0010: 羅羅
MID_STAGE_HONOR_T0011: 黑暗狙擊手
MID_STAGE_T0011: 克萊涅
MID_Summon_27_monsyou: 新英雄召喚　新たなる紋章の世界
MID_Summon_27_monsyou_02: ピックアップ　癒し系シスターズＡ
MID_Summon_27_monsyou_03: ピックアップ　癒し系シスターズＢ
MID_Summon_27_monsyou_04: ピックアップ　獅子奮迅スキル
MID_MISSION_M201710A_TITLE: １０月任務Ａ
MID_MISSION_M201710A_A1: 以綠屬性擊敗
MID_MISSION_H_M201710A_A1: 以綠屬性的我方擊敗敵人。
MID_MISSION_M201710A_A2: 以騎馬擊敗
MID_MISSION_H_M201710A_A2: 以騎馬的我方擊敗敵人。
MID_MISSION_M201710A_A3: 擊敗赤屬性
MID_MISSION_H_M201710A_A3: 擊敗赤屬性的敵人。
MID_MISSION_M201710A_A4: 擊敗步行
MID_MISSION_H_M201710A_A4: 擊敗步行的敵人。
MID_MISSION_M201710A_A5: 在鬥技場獲勝
MID_MISSION_H_M201710A_A5: 在鬥技場獲勝。
MID_MISSION_M201710A_A6: 以青屬性擊敗LV20以上
MID_MISSION_H_M201710A_A6: 以青屬性的我方\n擊敗等級20以上的敵人。
MID_MISSION_M201710A_A7: 以步行擊敗LV20以上
MID_MISSION_H_M201710A_A7: 以步行的我方\n擊敗等級20以上的敵人。
MID_MISSION_M201710A_A8: 擊敗LV20以上的綠屬性
MID_MISSION_H_M201710A_A8: 擊敗等級20以上的綠屬性敵人。
MID_MISSION_M201710A_A9: 擊敗LV20以上的騎馬
MID_MISSION_H_M201710A_A9: 擊敗等級20以上的騎馬敵人。
MID_MISSION_M201710A_A10: 在鬥技場(中級以上)獲勝
MID_MISSION_H_M201710A_A10: 在鬥技場(中級以上)獲勝。
MID_MISSION_M201710A_A11: 以赤屬性擊敗LV35以上
MID_MISSION_H_M201710A_A11: 以赤屬性的我方\n擊敗等級35以上的敵人。
MID_MISSION_M201710A_A12: 以飛行擊敗LV35以上
MID_MISSION_H_M201710A_A12: 以飛行的我方\n擊敗等級35以上的敵人。
MID_MISSION_M201710A_A13: 擊敗LV35以上的青屬性
MID_MISSION_H_M201710A_A13: 擊敗等級35以上的青屬性敵人。
MID_MISSION_M201710A_A14: 擊敗LV35以上的飛行
MID_MISSION_H_M201710A_A14: 擊敗等級35以上的飛行敵人。
MID_MISSION_M201710A_A15: 在鬥技場(上級)獲勝
MID_MISSION_H_M201710A_A15: 在鬥技場(上級)獲勝。
MID_MISSION_M201710B_TITLE: １０月任務Ｂ
MID_MISSION_M201710B_A1: 特殊:突破修練之塔・第1層
MID_MISSION_H_M201710B_A1: 在4人皆生存的狀態下\n過關修練之塔・第1層。
MID_MISSION_M201710B_A2: 特殊:突破修練之塔・第2層
MID_MISSION_H_M201710B_A2: 在4人皆生存的狀態下\n過關修練之塔・第2層。
MID_MISSION_M201710B_A3: 特殊:突破修練之塔・第3層
MID_MISSION_H_M201710B_A3: 在4人皆生存的狀態下\n過關修練之塔・第3層。
MID_MISSION_M201710B_A4: 特殊:突破修練之塔・第4層
MID_MISSION_H_M201710B_A4: 在4人皆生存的狀態下\n過關修練之塔・第4層。
MID_MISSION_M201710B_A5: 特殊:突破修練之塔・第5層
MID_MISSION_H_M201710B_A5: 在4人皆生存的狀態下\n過關修練之塔・第5層。
MID_MISSION_M201710B_A6: 特殊:突破修練之塔・第6層
MID_MISSION_H_M201710B_A6: 在4人皆生存的狀態下\n過關修練之塔・第6層。
MID_MISSION_M201710B_A7: 特殊:突破修練之塔・第7層
MID_MISSION_H_M201710B_A7: 在4人皆生存的狀態下\n過關修練之塔・第7層。
MID_MISSION_M201710B_A8: 特殊:突破修練之塔・第8層
MID_MISSION_H_M201710B_A8: 在4人皆生存的狀態下\n過關修練之塔・第8層。
MID_MISSION_M201710B_A9: 特殊:突破修練之塔・第9層
MID_MISSION_H_M201710B_A9: 在4人皆生存的狀態下\n過關修練之塔・第9層。
MID_MISSION_M201710B_A10: 特殊:突破修練之塔・第10層
MID_MISSION_H_M201710B_A10: 在4人皆生存的狀態下\n過關修練之塔・第10層。
MID_MISSION_M201710B_A11: 特殊:突破修練之塔・第10層
MID_MISSION_H_M201710B_A11: 我軍全員為步行，\n在4人皆生存的狀態下\n過關修練之塔・第10層。
MID_MISSION_M201710B_A12: 特殊:突破修練之塔・第10層
MID_MISSION_H_M201710B_A12: 我軍全員為重裝，\n在4人皆生存的狀態下\n過關修練之塔・第10層。
MID_MISSION_M201710B_A13: 特殊:突破修練之塔・第10層
MID_MISSION_H_M201710B_A13: 我軍全員為騎馬，\n在4人皆生存的狀態下\n過關修練之塔・第10層。
MID_MISSION_M201710B_A14: 特殊:突破修練之塔・第10層
MID_MISSION_H_M201710B_A14: 我軍全員為飛行，\n在4人皆生存的狀態下\n過關修練之塔・第10層。
MID_MISSION_M201710C_TITLE: １０月任務Ｃ
MID_MISSION_M201710C_A1: 特殊:突破第2章-第1節
MID_MISSION_H_M201710C_A1: 在4人皆生存的狀態下\n過關第2章-第1節。
MID_MISSION_M201710C_A2: 特殊:突破第2章-第2節
MID_MISSION_H_M201710C_A2: 我軍內有赤屬性成員，\n且在4人皆生存的狀態下\n過關第2章-第2節。
MID_MISSION_M201710C_A3: 特殊:突破第2章-第3節
MID_MISSION_H_M201710C_A3: 我軍內有青屬性成員，\n且在4人皆生存的狀態下\n過關第2章-第3節。
MID_MISSION_M201710C_A4: 特殊:突破第2章-第4節
MID_MISSION_H_M201710C_A4: 我軍內有綠屬性成員，\n且在4人皆生存的狀態下\n過關第2章-第4節。
MID_MISSION_M201710C_A5: 特殊:突破第2章-第5節
MID_MISSION_H_M201710C_A5: 我軍內有無屬性成員，\n且在4人皆生存的狀態下\n過關第2章-第5節。
MID_MISSION_M201710C_A6: 特殊:突破第5章-第1節(困難)
MID_MISSION_H_M201710C_A6: 在4人皆生存的狀態下\n過關第5章-第1節(困難以上)。
MID_MISSION_M201710C_A7: 特殊:突破第5章-第2節(困難)
MID_MISSION_H_M201710C_A7: 我軍內有赤屬性成員，\n且在4人皆生存的狀態下\n過關第5章-第2節(困難以上)。
MID_MISSION_M201710C_A8: 特殊:突破第5章-第3節(困難)
MID_MISSION_H_M201710C_A8: 我軍內有青屬性成員，\n且在4人皆生存的狀態下\n過關第5章-第3節(困難以上)。
MID_MISSION_M201710C_A9: 特殊:突破第5章-第4節(困難)
MID_MISSION_H_M201710C_A9: 我軍內有綠屬性成員，\n且在4人皆生存的狀態下\n過關第5章-第4節(困難以上)。
MID_MISSION_M201710C_A10: 特殊:突破第5章-第5節(困難)
MID_MISSION_H_M201710C_A10: 我軍內有無屬性成員，\n且在4人皆生存的狀態下\n過關第5章-第5節(困難以上)。
MID_MISSION_M201710C_A11: 特殊:突破第8章-第1節(超難)
MID_MISSION_H_M201710C_A11: 在4人皆生存的狀態下\n過關第8章-第1節(超難)。
MID_MISSION_M201710C_A12: 特殊:突破第8章-第2節(超難)
MID_MISSION_H_M201710C_A12: 我軍內有赤屬性成員，\n且在4人皆生存的狀態下\n過關第8章-第2節(超難)。
MID_MISSION_M201710C_A13: 特殊:突破第8章-第3節(超難)
MID_MISSION_H_M201710C_A13: 我軍內有青屬性成員，\n且在4人皆生存的狀態下\n過關第8章-第3節(超難)。
MID_MISSION_M201710C_A14: 特殊:突破第8章-第4節(超難)
MID_MISSION_H_M201710C_A14: 我軍內有綠屬性成員，\n且在4人皆生存的狀態下\n過關第8章-第4節(超難)。
MID_MISSION_M201710C_A15: 特殊:突破第8章-第5節(超難)
MID_MISSION_H_M201710C_A15: 我軍內有無屬性成員，\n且在4人皆生存的狀態下\n過關第8章-第5節(超難)。
MID_MISSION_S201709STORY02_TITLE: 優雅的舞會
MID_MISSION_S201709STORY02_A1: 特殊:突破外傳12-1節(超難)
MID_MISSION_H_S201709STORY02_A1: 我軍內有成員武器為槍，\n且在4人皆生存的狀態下\n過關外傳12-1節(超難)。
MID_MISSION_S201709STORY02_A2: 特殊:突破外傳12-2節(超難)
MID_MISSION_H_S201709STORY02_A2: 我軍內有成員武器為斧，\n且在4人皆生存的狀態下\n過關外傳12-2節(超難)。
MID_MISSION_S201709STORY02_A3: 特殊:突破外傳12-3節(超難)
MID_MISSION_H_S201709STORY02_A3: 我軍內有成員武器為劍，\n且在4人皆生存的狀態下\n過關外傳12-3節(超難)。
MID_MISSION_S201710CHAIN01_TITLE: 縛鎖鬥技場・連勝
MID_MISSION_S201710CHAIN01_A1: 在縛鎖鬥技場達成2連勝
MID_MISSION_H_S201710CHAIN01_A1: 在縛鎖鬥技場達成2連勝
MID_MISSION_S201710CHAIN01_A2: 在縛鎖鬥技場達成4連勝
MID_MISSION_H_S201710CHAIN01_A2: 在縛鎖鬥技場達成4連勝
MID_MISSION_S201710CHAIN01_A3: 在縛鎖鬥技場達成6連勝
MID_MISSION_H_S201710CHAIN01_A3: 在縛鎖鬥技場達成6連勝
MID_MISSION_S201710CHARA01_TITLE: 三位英雄
MID_MISSION_S201710CHARA01_A1: 擊敗敵人
MID_MISSION_H_S201710CHARA01_A1: 擊敗敵人。
MID_MISSION_S201710CHARA01_A2: 以菲爾擊敗敵人
MID_MISSION_H_S201710CHARA01_A2: 以菲爾擊敗敵人。
MID_MISSION_S201710CHARA01_A3: 以索瓦蕾擊敗敵人
MID_MISSION_H_S201710CHARA01_A3: 以索瓦蕾擊敗敵人。
MID_MISSION_S201710CHARA01_B1: 特殊:擊敗LV20以上
MID_MISSION_H_S201710CHARA01_B1: 以菲爾擊敗\n等級20以上的敵人。
MID_MISSION_S201710CHARA01_B2: 特殊:擊敗LV20以上
MID_MISSION_H_S201710CHARA01_B2: 以索瓦蕾擊敗\n等級20以上的敵人。
MID_MISSION_S201710CHARA01_B3: 特殊:擊敗LV20以上
MID_MISSION_H_S201710CHARA01_B3: 以穩重的騎士團長弗雷德里克\n擊敗等級20以上的敵人。
MID_MISSION_S201710CHARA01_C1: 特殊:擊敗LV35以上
MID_MISSION_H_S201710CHARA01_C1: 以菲爾擊敗\n等級35以上的敵人。
MID_MISSION_S201710CHARA01_C2: 特殊:擊敗LV35以上
MID_MISSION_H_S201710CHARA01_C2: 以索瓦蕾擊敗\n等級35以上的敵人。
MID_MISSION_S201710CHARA01_C3: 特殊:擊敗LV35以上
MID_MISSION_H_S201710CHARA01_C3: 以穩重的騎士團長弗雷德里克\n擊敗等級35以上的敵人。
MPID_舞踏祭オリヴィエ: 奧利薇
MPID_舞踏祭アズール: 阿茲爾
MPID_舞踏祭黒アクア: 阿庫婭
MPID_舞踏祭シグレ: 詩格萊
MPID_HONOR_舞踏祭オリヴィエ: 慶典的舞姬
MPID_HONOR_舞踏祭アズール: 蒼穹的舞者
MPID_HONOR_舞踏祭黒アクア: 慶典的歌姬
MPID_HONOR_舞踏祭シグレ: 深藍的歌手
MPID_H_舞踏祭オリヴィエ: 能讓觀眾笑顏逐開的舞孃，\n參加了伊里斯聖王國所舉辦的舞會。\n（登場作品：『ファイアーエムブレム　覚醒』）
MPID_H_舞踏祭アズール: 繼承舞孃奧利薇血統的舞者。\n擁有亡母傳承給他的舞蹈及力量。\n（登場作品：『ファイアーエムブレム　覚醒』）
MPID_H_舞踏祭黒アクア: 出現在亞慕吉亞表演會場上的神秘歌姬，\n擁有技壓全場的歌唱實力。\n（登場作品：『ファイアーエムブレム　ｉｆ』）
MPID_H_舞踏祭シグレ: 繼承歌姬阿庫婭血統的歌手。\n他隱藏真實身分，在亞慕吉亞展現歌喉。\n（登場作品：『ファイアーエムブレム　ｉｆ』）
MPID_VOICE_舞踏祭オリヴィエ: 松嵜麗(Rei Matsuzaki)
MPID_VOICE_舞踏祭アズール: 木島隆一(Ryuichi Kijima)
MPID_VOICE_舞踏祭黒アクア: Lynn
MPID_VOICE_舞踏祭シグレ: 細谷佳正(Yoshimasa Hosoya)
MPID_ILLUST_舞踏祭オリヴィエ: チーコ(Chiko)
MPID_ILLUST_舞踏祭アズール: スエカネクミコ(Kumiko Suekane)
MPID_ILLUST_舞踏祭黒アクア: kaya8
MPID_ILLUST_舞踏祭シグレ: 由良(Yura)
MSID_ウルズ: 烏爾德
MSID_扇子: 舞會摺扇
MSID_扇子＋: 舞會摺扇＋
MSID_楽譜: 舞會樂章
MSID_楽譜＋: 舞會樂章＋
MSID_舞踏の輪: 舞會之環
MSID_舞踏の輪＋: 舞會之環＋
MSID_業火の舞い1: 業火之舞１
MSID_業火の舞い2: 業火之舞２
MSID_業火の舞い3: 業火之舞３
MSID_疾風の舞い1: 疾風之舞１
MSID_疾風の舞い2: 疾風之舞２
MSID_疾風の舞い3: 疾風之舞３
MSID_静水の舞い1: 靜水之舞１
MSID_大地静水の舞い1: 大地靜水之舞１
MSID_大地静水の舞い2: 大地靜水之舞２
MSID_魔防の大紋章1: 魔防大紋章１
MSID_魔防の大紋章2: 魔防大紋章２
MSID_青魔の技量1: 青魔之技巧１
MSID_青魔の技量2: 青魔之技巧２
MSID_青魔の技量3: 青魔之技巧３
MSID_H_ウルズ: 使用「歌唱」、「起舞」時，\n指定目標的攻擊、速度、防守、魔防＋３
MSID_H_扇子: 由自己發動攻擊時，戰鬥後\n回復自己周圍１格內的我方７ＨＰ\n若在戰鬥時進行攻擊，戰鬥後\n敵人防守及魔防－５（直到敵人下次行動結束）
MSID_H_扇子＋: 由自己發動攻擊時，戰鬥後\n回復自己周圍１格內的我方７ＨＰ\n若在戰鬥時進行攻擊，戰鬥後\n敵人防守及魔防－７（直到敵人下次行動結束）
MSID_H_楽譜: 由自己發動攻擊時，戰鬥後\n回復自己周圍１格內的我方７ＨＰ
MSID_H_楽譜＋: 由自己發動攻擊時，戰鬥後\n回復自己周圍１格內的我方７ＨＰ
MSID_H_舞踏の輪: 由自己發動攻擊時，戰鬥後\n回復自己周圍１格內的我方７ＨＰ
MSID_H_舞踏の輪＋: 由自己發動攻擊時，戰鬥後\n回復自己周圍１格內的我方７ＨＰ
MSID_H_業火の舞い1: 使用「歌唱」、「起舞」時，\n指定目標的攻擊＋２
MSID_H_業火の舞い2: 使用「歌唱」、「起舞」時，\n指定目標的攻擊＋３
MSID_H_業火の舞い3: 使用「歌唱」、「起舞」時，\n指定目標的攻擊＋４
MSID_H_疾風の舞い1: 使用「歌唱」、「起舞」時，\n指定目標的速度＋２
MSID_H_疾風の舞い2: 使用「歌唱」、「起舞」時，\n指定目標的速度＋３
MSID_H_疾風の舞い3: 使用「歌唱」、「起舞」時，\n指定目標的速度＋４
MSID_H_静水の舞い1: 使用「歌唱」、「起舞」時，\n指定目標的魔防＋３
MSID_H_大地静水の舞い1: 使用「歌唱」、「起舞」時，\n指定目標的防守魔防＋３
MSID_H_大地静水の舞い2: 使用「歌唱」、「起舞」時，\n指定目標的防守魔防＋４
MSID_H_魔防の大紋章1: 周圍２格內的我方，\n戰鬥中的魔防＋２
MSID_H_魔防の大紋章2: 周圍２格內的我方，\n戰鬥中的魔防＋３
MSID_H_青魔の技量1: 存活時，若自己武器為青魔，則可透過戰鬥取得１．５倍ＳＰ\n（若有多個相同系統效果，僅取最大值，不重複累計）
MSID_H_青魔の技量2: 存活時，武器為青魔的我方皆可透過戰鬥取得１．５倍ＳＰ\n（若有多個相同系統效果，僅取最大值，不重複累計）
MSID_H_青魔の技量3: 存活時，武器為青魔的我方皆則可透過戰鬥取得２倍ＳＰ\n（若有多個相同系統效果，僅取最大值，不重複累計）
MID_CHAPTER_TITLE_CX011: 外傳１２
MID_CHAPTER_CX011: 優雅的舞會
MID_STAGE_TITLE_X0111: 外傳１２—１節
MID_STAGE_TITLE_X0112: 外傳１２—２節
MID_STAGE_TITLE_X0113: 外傳１２—３節
MID_STAGE_X0111: 女歌手與舞者
MID_STAGE_X0112: 舞孃與歌手
MID_STAGE_X0113: 終章
MID_STAGE_TITLE_ST_X0010: 外傳１１
MID_STAGE_TITLE_ST_X0011: 外傳１２
MID_STAGE_TITLE_ST_X1011: 外傳１１～１２
MID_CHAPTER_ST_CX006: 外傳１１～１２
MID_MISSION_M201709A_TITLE: ９月ミッションＡ
MID_MISSION_M201709A_A1: 青属性で撃破
MID_MISSION_H_M201709A_A1: 青属性の味方で、敵を撃破。
MID_MISSION_M201709A_A2: 歩行で撃破
MID_MISSION_H_M201709A_A2: 歩行の味方で、敵を撃破。
MID_MISSION_M201709A_A3: 緑属性を撃破
MID_MISSION_H_M201709A_A3: 緑属性の敵を撃破。
MID_MISSION_M201709A_A4: 飛行を撃破
MID_MISSION_H_M201709A_A4: 飛行の敵を撃破。
MID_MISSION_M201709A_A5: 闘技場で勝利
MID_MISSION_H_M201709A_A5: 闘技場で勝利。
MID_MISSION_M201709A_A6: 赤属性で、LV２０以上を撃破
MID_MISSION_H_M201709A_A6: 赤属性の味方で、\nレベル２０以上の敵を撃破。
MID_MISSION_M201709A_A7: 飛行で、LV２０以上を撃破
MID_MISSION_H_M201709A_A7: 飛行の味方で、\nレベル２０以上の敵を撃破。
MID_MISSION_M201709A_A8: ＬＶ２０以上の青属性を撃破
MID_MISSION_H_M201709A_A8: レベル２０以上の青属性の敵を撃破。
MID_MISSION_M201709A_A9: ＬＶ２０以上の歩行を撃破
MID_MISSION_H_M201709A_A9: レベル２０以上の歩行の敵を撃破。
MID_MISSION_M201709A_A10: 闘技場・中級以上で勝利
MID_MISSION_H_M201709A_A10: 闘技場・中級以上で勝利。
MID_MISSION_M201709A_A11: 緑属性で、LV３５以上を撃破
MID_MISSION_H_M201709A_A11: 緑属性の味方で、\nレベル３５以上の敵を撃破。
MID_MISSION_M201709A_A12: 騎馬で、LV３５以上を撃破
MID_MISSION_H_M201709A_A12: 騎馬の味方で、\nレベル３５以上の敵を撃破。
MID_MISSION_M201709A_A13: ＬＶ３５以上の赤属性を撃破
MID_MISSION_H_M201709A_A13: レベル３５以上の赤属性の敵を撃破。
MID_MISSION_M201709A_A14: ＬＶ３５以上の騎馬を撃破
MID_MISSION_H_M201709A_A14: レベル３５以上の騎馬の敵を撃破。
MID_MISSION_M201709A_A15: 闘技場・上級で勝利
MID_MISSION_H_M201709A_A15: 闘技場・上級で勝利。
MID_MISSION_M201709B_TITLE: ９月ミッションＢ
MID_MISSION_M201709B_A1: 特殊：修練の塔・第１階層突破
MID_MISSION_H_M201709B_A1: 修練の塔・第１階層を\n４人全員生存でクリア。
MID_MISSION_M201709B_A2: 特殊：修練の塔・第２階層突破
MID_MISSION_H_M201709B_A2: 修練の塔・第２階層を\n４人全員生存でクリア。
MID_MISSION_M201709B_A3: 特殊：修練の塔・第３階層突破
MID_MISSION_H_M201709B_A3: 修練の塔・第３階層を\n４人全員生存でクリア。
MID_MISSION_M201709B_A4: 特殊：修練の塔・第４階層突破
MID_MISSION_H_M201709B_A4: 修練の塔・第４階層を\n４人全員生存でクリア。
MID_MISSION_M201709B_A5: 特殊：修練の塔・第５階層突破
MID_MISSION_H_M201709B_A5: 修練の塔・第５階層を\n４人全員生存でクリア。
MID_MISSION_M201709B_A6: 特殊：修練の塔・第６階層突破
MID_MISSION_H_M201709B_A6: 修練の塔・第６階層を\n４人全員生存でクリア。
MID_MISSION_M201709B_A7: 特殊：修練の塔・第７階層突破
MID_MISSION_H_M201709B_A7: 修練の塔・第７階層を\n４人全員生存でクリア。
MID_MISSION_M201709B_A8: 特殊：修練の塔・第８階層突破
MID_MISSION_H_M201709B_A8: 修練の塔・第８階層を\n４人全員生存でクリア。
