[Heroes Archive] (Data_00_first)


Heroes Message Name: Message


MID_MISSION_M0001_TITLE: ２月ミッション
MID_MISSION_M201709C_A1: 特殊：１章－１節突破
MID_MISSION_H_M201709C_A1: １章－１節を\n４人全員生存でクリア。
MID_MISSION_M201709C_A2: 特殊：１章－２節突破
MID_MISSION_H_M201709C_A2: 赤属性の仲間を自軍に入れて、\n１章－２節を\n４人全員生存でクリア。
MID_MISSION_M201709C_A3: 特殊：１章－３節突破
MID_MISSION_H_M201709C_A3: 青属性の仲間を自軍に入れて、\n１章－３節を\n４人全員生存でクリア。
MID_MISSION_M201709C_A4: 特殊：１章－４節突破
MID_MISSION_H_M201709C_A4: 緑属性の仲間を自軍に入れて、\n１章－４節を\n４人全員生存でクリア。
MID_MISSION_M201709C_A5: 特殊：１章－５節突破
MID_MISSION_H_M201709C_A5: 無属性の仲間を自軍に入れて、\n１章－５節を\n４人全員生存でクリア。
MID_MISSION_M201709C_A6: 特殊：４章－１節ハード突破
MID_MISSION_H_M201709C_A6: ４章－１節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201709C_A7: 特殊：４章－２節ハード突破
MID_MISSION_H_M201709C_A7: 赤属性の仲間を自軍に入れて、\n４章－２節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201709C_A8: 特殊：４章－３節ハード突破
MID_MISSION_H_M201709C_A8: 青属性の仲間を自軍に入れて、\n４章－３節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201709C_A9: 特殊：４章－４節ハード突破
MID_MISSION_H_M201709C_A9: 緑属性の仲間を自軍に入れて、\n４章－４節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201709C_A10: 特殊：４章－５節ハード突破
MID_MISSION_H_M201709C_A10: 無属性の仲間を自軍に入れて、\n４章－５節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201709C_A11: 特殊：７章－１節ルナ突破
MID_MISSION_H_M201709C_A11: ７章－１節ルナティックを\n４人全員生存でクリア。
MID_MISSION_M201709C_A12: 特殊：７章－２節ルナ突破
MID_MISSION_H_M201709C_A12: 赤属性の仲間を自軍に入れて、\n７章－２節ルナティックを\n４人全員生存でクリア。
MID_MISSION_M201709C_A13: 特殊：７章－３節ルナ突破
MID_MISSION_H_M201709C_A13: 青属性の仲間を自軍に入れて、\n７章－３節ルナティックを\n４人全員生存でクリア。
MID_MISSION_M201709C_A14: 特殊：７章－４節ルナ突破
MID_MISSION_H_M201709C_A14: 緑属性の仲間を自軍に入れて、\n７章－４節ルナティックを\n４人全員生存でクリア。
MID_MISSION_M201709C_A15: 特殊：７章－５節ルナ突破
MID_MISSION_H_M201709C_A15: 無属性の仲間を自軍に入れて、\n７章－５節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S201708STORY02_TITLE: 大いなる英雄たち
MID_MISSION_S201708STORY02_A1: 特殊：外伝１１－１節ルナ突破
MID_MISSION_H_S201708STORY02_A1: 剣の仲間を自軍に入れて、\n外伝１１－１節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S201708STORY02_A2: 特殊：外伝１１－２節ルナ突破
MID_MISSION_H_S201708STORY02_A2: 槍の仲間を自軍に入れて、\n外伝１１－２節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S201708STORY02_A3: 特殊：外伝１１－３節ルナ突破
MID_MISSION_H_S201708STORY02_A3: 斧の仲間を自軍に入れて、\n外伝１１－３節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S201708VOTE02_TITLE: 投票大戦
MID_MISSION_S201708VOTE02_A1: 敵を撃破
MID_MISSION_H_S201708VOTE02_A1: 敵を撃破。
MID_MISSION_S201708VOTE02_A2: 修練の塔・第２階層突破
MID_MISSION_H_S201708VOTE02_A2: 修練の塔・第２階層をクリア。
MID_MISSION_S201708VOTE02_A3: 修練の塔・第５階層突破
MID_MISSION_H_S201708VOTE02_A3: 修練の塔・第５階層をクリア。
MID_MISSION_S201708VOTE02_A4: 修練の塔・第８階層突破
MID_MISSION_H_S201708VOTE02_A4: 修練の塔・第８階層をクリア。
MID_MISSION_S201708VOTE02_A5: 闘技場で勝利
MID_MISSION_H_S201708VOTE02_A5: 闘技場で勝利。
MID_MISSION_S201708VOTE02_A6: 闘技場で勝利
MID_MISSION_H_S201708VOTE02_A6: 闘技場で勝利。
MID_MISSION_S201708VOTE02_A7: 闘技場・中級以上で勝利
MID_MISSION_H_S201708VOTE02_A7: 闘技場・中級以上で勝利。
MID_MISSION_S201708VOTE02_A8: 闘技場・中級以上で勝利
MID_MISSION_H_S201708VOTE02_A8: 闘技場・中級以上で勝利。
MID_MISSION_S201708VOTE02_A9: 特殊：投票大戦で勝利
MID_MISSION_H_S201708VOTE02_A9: 赤属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201708VOTE02_A10: 特殊：投票大戦で勝利
MID_MISSION_H_S201708VOTE02_A10: 青属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201708VOTE02_A11: 特殊：投票大戦で勝利
MID_MISSION_H_S201708VOTE02_A11: 緑属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201708VOTE02_A12: 特殊：投票大戦で勝利
MID_MISSION_H_S201708VOTE02_A12: 無属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201708VOTE02_A13: 特殊：投票大戦で勝利
MID_MISSION_H_S201708VOTE02_A13: 赤属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201708VOTE02_A14: 特殊：投票大戦で勝利
MID_MISSION_H_S201708VOTE02_A14: 青属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201708VOTE02_A15: 特殊：投票大戦で勝利
MID_MISSION_H_S201708VOTE02_A15: 緑属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201708VOTE02_A16: 特殊：投票大戦で勝利
MID_MISSION_H_S201708VOTE02_A16: 無属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201708VOTE02_A17: 投票大戦で勝利
MID_MISSION_H_S201708VOTE02_A17: 投票大戦をクリア。
MID_MISSION_S201708VOTE02_A18: 投票大戦で勝利
MID_MISSION_H_S201708VOTE02_A18: 投票大戦をクリア。
MPID_総選挙アイク: アイク
MPID_総選挙リン: リン
MPID_総選挙ロイ: ロイ
MPID_総選挙ルキナ: ルキナ
MPID_HONOR_総選挙アイク: 大いなる傭兵
MPID_HONOR_総選挙リン: 大いなる公女
MPID_HONOR_総選挙ロイ: 大いなる公子
MPID_HONOR_総選挙ルキナ: 大いなる王女
MPID_H_総選挙アイク: 父の後を継ぎ、グレイル傭兵団の長となった青年。\n武器は、父グレイルの斧を受け継いでいる。\n（登場：『ファイアーエムブレム　蒼炎の軌跡』）
MPID_H_総選挙リン: キアラン公女、本名はリンディス。\n草原の民である父ハサルのように弓を扱う。\n（登場：『ファイアーエムブレム　烈火の剣』）
MPID_H_総選挙ロイ: フェレ侯エリウッドの嫡男。尊敬する父\nエリウッドと同じ剣【デュランダル】を振るう。\n（登場：『ファイアーエムブレム　封印の剣』）
MPID_H_総選挙ルキナ: 未来から来たクロムの娘。正義感に溢れた王女。\n敬愛する父クロムと同じ姿で戦っている。\n（登場：『ファイアーエムブレム　覚醒』）
MPID_VOICE_総選挙アイク: 萩道彦
MPID_VOICE_総選挙リン: 大本眞基子
MPID_VOICE_総選挙ロイ: 福山潤
MPID_VOICE_総選挙ルキナ: 小林ゆう
MPID_ILLUST_総選挙アイク: 北千里
MPID_ILLUST_総選挙リン: 山田孝太郎
MPID_ILLUST_総選挙ロイ: ワダサチコ
MPID_ILLUST_総選挙ルキナ: コザキユースケ
MSID_烈剣デュランダル: 烈剣デュランダル
MSID_ゲイルスケグル: ゲイルスケグル
MSID_ウルヴァン: ウルヴァン
MSID_ミュルグレ: ミュルグレ
MSID_金剛の構え1: 金剛の構え１
MSID_金剛の構え2: 金剛の構え２
MSID_金剛の呼吸: 金剛の呼吸
MSID_飛燕金剛の一撃1: 飛燕金剛の一撃１
MSID_飛燕金剛の一撃2: 飛燕金剛の一撃２
MSID_ベオクの加護: ベオクの加護
MSID_サカの加護: サカの加護
MSID_速さの大紋章1: 速さの大紋章１
MSID_速さの大紋章2: 速さの大紋章２
MSID_攻撃の紫煙1: 攻撃の紫煙１
MSID_攻撃の紫煙2: 攻撃の紫煙２
MSID_攻撃の紫煙3: 攻撃の紫煙３
MSID_H_烈剣デュランダル: 攻撃＋３　攻撃が敵より高い時、自身の攻撃による奥義発動\nカウント変動量＋１（同系統効果複数時、最大値適用）
MSID_H_ゲイルスケグル: 守備＋３　周囲２マスの剣槍斧弓暗器の味方は、\n戦闘中、攻撃、速さ＋３
MSID_H_ウルヴァン: 奥義発動カウント－１　連続して攻撃を受けた時、\n２回目以降のダメージを８０％軽減
MSID_H_ミュルグレ: 飛行特効　速さ＋３\n敵が魔法の時、戦闘中、敵の強化の＋を無効にする\n（無効になるのは、鼓舞や応援等の＋効果）
MSID_H_金剛の構え1: 敵から攻撃された時、戦闘中、守備＋２
MSID_H_金剛の構え2: 敵から攻撃された時、戦闘中、守備＋４
MSID_H_金剛の呼吸: 敵から攻撃された時、戦闘中、守備＋４かつ\n奥義発動カウント変動量＋１\n（同系統効果複数時、最大値適用）
MSID_H_飛燕金剛の一撃1: 自分から攻撃した時、戦闘中の速さ、守備＋２
MSID_H_飛燕金剛の一撃2: 自分から攻撃した時、戦闘中の速さ、守備＋４
MSID_H_ベオクの加護: 敵が騎馬、飛行の時、戦闘中、敵の強化の＋を無効にする\n（無効になるのは、鼓舞や応援等の＋効果）（継承不可）
MSID_H_サカの加護: 敵が剣、槍、斧の時、敵は反撃不可\n（継承不可）
MSID_H_速さの大紋章1: 周囲２マスの味方は、\n戦闘中、速さ＋２
MSID_H_速さの大紋章2: 周囲２マスの味方は、\n戦闘中、速さ＋３
MSID_H_攻撃の紫煙1: 戦闘後、敵の周囲２マスの敵の攻撃－３\n（敵の次回行動終了まで）
MSID_H_攻撃の紫煙2: 戦闘後、敵の周囲２マスの敵の攻撃－５\n（敵の次回行動終了まで）
MSID_H_攻撃の紫煙3: 戦闘後、敵の周囲２マスの敵の攻撃－７\n（敵の次回行動終了まで）
MID_CHAPTER_TITLE_CX010: 外伝１１
MID_CHAPTER_CX010: 大いなる英雄たち
MID_STAGE_TITLE_X0101: 外伝１１－１節
MID_STAGE_TITLE_X0102: 外伝１１－２節
MID_STAGE_TITLE_X0103: 外伝１１－３節
MID_STAGE_X0101: 傭兵と公女
MID_STAGE_X0102: 公子と王女
MID_STAGE_X0103: いつか見た夢
MID_MISSION_S201711BRAVE01_TITLE: アルフォンス
MID_MISSION_S201711BRAVE01_A1: 特殊：修練の塔・第１階層突破
MID_MISSION_H_S201711BRAVE01_A1: アルフォンスを自軍に入れて、\n修練の塔・第１階層をクリア。
MID_MISSION_S201711BRAVE01_A2: 特殊：修練の塔・第５階層突破
MID_MISSION_H_S201711BRAVE01_A2: アルフォンスを自軍に入れて、\n修練の塔・第５階層をクリア。
MID_MISSION_S201711BRAVE01_A3: 特殊：修練の塔・１０階層突破
MID_MISSION_H_S201711BRAVE01_A3: アルフォンスを自軍に入れて、\n修練の塔・第１０階層をクリア。
MID_MISSION_S201711BRAVE01_A4: アルフォンスで撃破
MID_MISSION_H_S201711BRAVE01_A4: アルフォンスで、敵を撃破。
MID_MISSION_S201711BRAVE01_A5: 特殊：LV２０以上を撃破
MID_MISSION_H_S201711BRAVE01_A5: アルフォンスで、\nレベル２０以上の敵を撃破。
MID_MISSION_S201711BRAVE01_A6: 特殊：LV４０以上を撃破
MID_MISSION_H_S201711BRAVE01_A6: アルフォンスで、\nレベル４０以上の敵を撃破。
MID_MISSION_S201711HERO01_TITLE: 大英雄戦
MID_MISSION_S201711HERO01_A1: 特殊：野望の王ミシェイル突破
MID_MISSION_H_S201711HERO01_A1: アンナを自軍に入れて、\n大英雄戦・野望の王ミシェイルをクリア。
MID_MISSION_S201711HERO01_A2: 特殊：野望の王ミシェイル突破
MID_MISSION_H_S201711HERO01_A2: 野望の王ミシェイルを自軍に入れて、\n大英雄戦・野望の王ミシェイル\nルナティック以上をクリア。
MID_MISSION_S201711HERO01_A3: 特殊：野望の王ミシェイル撃破
MID_MISSION_H_S201711HERO01_A3: アンナで、\nレベル４０以上の野望の王ミシェイルを撃破。
MID_MISSION_S201711HERO01_A4: 特殊：野望の王ミシェイル撃破
MID_MISSION_H_S201711HERO01_A4: 野望の王ミシェイルで、\nレベル４０以上の野望の王ミシェイルを撃破。
MID_MISSION_S201711SENKA01_DAILY_TITLE: 戦渦の連戦
MID_MISSION_S201711SENKA01_DAILY_A1: 特殊：戦渦の連戦突破
MID_MISSION_H_S201711SENKA01_DAILY_A1: 戦渦の連戦最終マップをクリア。
MID_MISSION_S201711SENKA01_DAILY_A2: 特殊：戦渦の連戦突破
MID_MISSION_H_S201711SENKA01_DAILY_A2: 戦渦の連戦最終マップをクリア。
MID_MISSION_S201711SENKA01_DAILY_A3: 特殊：戦渦の連戦突破
MID_MISSION_H_S201711SENKA01_DAILY_A3: 戦渦の連戦最終マップをクリア。
MID_MISSION_S201711STORY01_TITLE: 大いなる英雄再び
MID_MISSION_S201711STORY01_A1: 特殊：外伝１５－１節ルナ突破
MID_MISSION_H_S201711STORY01_A1: 槍の仲間を自軍に入れて、\n外伝１５－１節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S201711STORY01_A2: 特殊：外伝１５－２節ルナ突破
MID_MISSION_H_S201711STORY01_A2: 斧の仲間を自軍に入れて、\n外伝１５－２節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S201711STORY01_A3: 特殊：外伝１５－３節ルナ突破
MID_MISSION_H_S201711STORY01_A3: 剣の仲間を自軍に入れて、\n外伝１５－３節ルナティックを\n４人全員生存でクリア。
MPID_ドルカス: ドルカス
MPID_ヨシュア: ヨシュア
MPID_ルーテ: ルーテ
MPID_ワユ: ワユ
MPID_HONOR_ドルカス: 冷静なる戦士
MPID_HONOR_ヨシュア: 風来王
MPID_HONOR_ルーテ: 奇知なる魔道
MPID_HONOR_ワユ: 頂へ昇る剣士
MPID_H_ドルカス: 妻の病の治療費のために戦う傭兵。\n無口で表情に乏しいが、家族想い。\n（登場：『ファイアーエムブレム　烈火の剣』）
MPID_H_ヨシュア: 賭け事好きの傭兵。\nつかみどころのない性格をしている。\n（登場：『ファイアーエムブレム　聖魔の光石』）
MPID_H_ルーテ: ルネス出身の若き女魔道士。\n自らを優秀と名乗る、変わり者。\n（登場：『ファイアーエムブレム　聖魔の光石』）
MPID_H_ワユ: 剣の腕を磨くために戦う傭兵。\n細かなことにはこだわらない性格。\n（登場：『ファイアーエムブレム　蒼炎の軌跡』）
MPID_VOICE_ドルカス: 北村謙次
MPID_VOICE_ヨシュア: 野島裕史
MPID_VOICE_ルーテ: 永野愛
MPID_VOICE_ワユ: 浅川悠
MPID_ILLUST_ドルカス: 添田一平
MPID_ILLUST_ヨシュア: 冨士原良
MPID_ILLUST_ルーテ: 瀬尾公治
MPID_ILLUST_ワユ: 米山舞
MSID_気鋭ワユの剣: 気鋭ワユの剣
MSID_氷剣アウドムラ: アウドムラ
MSID_剛斧トマホーク: 剛斧トマホーク
MSID_奇異ルーテの書: 奇異ルーテの書
MSID_HP魔防1: ＨＰ魔防１
MSID_HP魔防2: ＨＰ魔防２
MSID_鬼神の構え1: 鬼神の構え１
MSID_鬼神の構え2: 鬼神の構え２
MSID_鬼神の構え3: 鬼神の構え３
MSID_柔剣1: 柔剣１
MSID_柔剣2: 柔剣２
MSID_柔剣3: 柔剣３
MSID_H_気鋭ワユの剣: 攻撃＋３\n奥義発動時、奥義によるダメージ＋１０
MSID_H_氷剣アウドムラ: 奥義発動カウント－１\n魔防＋５
MSID_H_剛斧トマホーク: 敵から攻撃された時、距離に関係なく反撃する
MSID_H_奇異ルーテの書: 速さ＋３\nターン開始時、十字方向にいる、自身より魔防が１以上低い\n敵は、速さ－５（敵の次回行動終了まで）
MSID_H_HP魔防1: ＨＰ＋３、魔防＋１
MSID_H_HP魔防2: ＨＰ＋４、魔防＋２
MSID_H_鬼神の構え1: 敵から攻撃された時、戦闘中、攻撃＋２
MSID_H_鬼神の構え2: 敵から攻撃された時、戦闘中、攻撃＋４
MSID_H_鬼神の構え3: 敵から攻撃された時、戦闘中、攻撃＋６
MSID_H_柔剣1: 速さが敵より５以上高い時、自身の攻撃による奥義発動\nカウント変動量＋１（同系統効果複数時、最大値適用）
MSID_H_柔剣2: 速さが敵より３以上高い時、自身の攻撃による奥義発動\nカウント変動量＋１（同系統効果複数時、最大値適用）
MSID_H_柔剣3: 速さが敵より１以上高い時、自身の攻撃による奥義発動\nカウント変動量＋１（同系統効果複数時、最大値適用）
